1	将 温 度 计 从 酒 精 里 取 出 , 示 数 会 怎 样	0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0	在 实 验 里 , 将 一 直 温 度 计 从 酒 精 中 取 出 , 温 度 计 的 示 数 变 化 会 . . .	0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0
1	加 油 站 的 燃 油 宝 对 发 动 机 有 伤 害 吗 ?	1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0	请 问 , 加 油 站 推 荐 的 燃 油 宝 到 底 是 该 加 上 吗 有 的 说 是 加 了 毁 . . .	0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1	cad 在 位 编 辑 块 怎 么 用	0 0 0 1 1 0 0 0 0	什 么 叫 cad	0 0 0 0
0	我 国 瓷 器 的 发 明 大 约 有 多 少 年 的 历 史 了 ?	0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0	中 国 皮 影 戏 已 有 多 少 年 的 历 史	1 1 1 1 1 0 0 0 0 0 0 0 0
1	我 的 可 移 动 磁 盘 g 找 不 到 了 ~ ~ ~ 怎 么 办 啊	0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0	插 上 u 盘 后 在 我 的 电 脑 中 找 不 到 可 移 动 磁 盘 怎 么 办	0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0
0	南 丽 湖 在 海 南 的 哪 个 县 ?	1 1 1 0 1 1 0 0 0 0 0	山 东 省 的 微 山 湖 在 哪 个 县	1 1 1 0 1 1 1 0 0 0 0
0	陈 翔 演 美 人 制 造 演 的 什 么 ?	1 1 0 1 1 1 1 0 0 0 0 0	陈 翔 演 东 都 演 的 什 么 ?	1 1 1 1 0 0 0 0 0 0
1	事 业 单 位 体 检 有 慢 性 盆 腔 炎 影 响 入 职 吗 ? 企 业 入 职 体 检 有 慢 性 盆 腔 炎 吗 ?	1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0	事 业 单 位 入 职 体 检 , 妇 科 病 影 响 录 用 吗	1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0
0	在 core ##ld ##ra ##w 中 如 何 用 钢 笔 抠 图 , 具 体 步 骤 。	0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0	ps 抠 图 的 具 体 步 骤	0 1 1 0 0 0 0 0
0	如 何 把 老 硬 盘 系 统 移 植 到 新 电 脑 上	0 0 0 0 1 1 1 1 0 0 0 0 1 1 0	如 何 硬 盘 重 装 系 统 win7	0 0 1 1 1 1 1 1 0
0	张 臬 是 哪 个 朝 代 的	0 0 0 0 0 1 1 0	张 心 杰 是 哪 个 民 族 的	1 1 1 0 0 0 1 1 0
0	求 解 ! 六 界 仙 尊 人 物 名 称 后 面 的 黄 色 图 标 是 什 麽 ? 要 怎 么 点 亮 ?	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0	我 的 电 脑 桌 面 上 出 现 了 一 个 new 的 黄 色 图 标	0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0
1	2007 东 风 日 产 骐 达 二 手 车 售 价 ?	0 1 1 1 1 0 0 1 1 1 0 0 0	请 问 二 手 车 06 年 的 尼 桑 骐 达 要 买 多 少 钱	0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0
0	买 的 新 硬 盘 无 法 识 别 , 怎 么 回 事	0 0 0 1 1 0 0 0 0 0 0 0 0 0	硬 盘 无 法 启 动 系 统	1 1 0 0 1 1 0 0
1	求 问 w ##ac ##om 的 ct ##l / ct ##h ##480 这 几 款 板 子 是 光 滑 面 还 是 类 纸 面 ?	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0	用 过 w ##ac ##om ##ba ##mb ##oo ##pe ##nc ##tl - 660 和 友 基 . . .	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
0	u ##g ##8 . 0 回 转 操 作 时 找 不 到 指 定 矢 量 怎 么 修 复	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0	找 矢 量 logo	0 1 1 0
0	cf 元 帅 张 一 级 得 多 少 荣 誉 点 啊 ?	0 1 1 0 0 0 0 0 0 1 1 0 0 0	十 大 元 帅 的 故 事	1 1 1 1 0 0 0
0	《 心 墙 》 的 原 唱	0 1 1 0 0 0 0	月 亮 代 表 我 的 心 , 原 唱 是 谁 啊 ?	1 1 1 1 0 0 0 0 1 1 0 0 0 0
0	第 二 次 世 界 大 战 中 , 攻 克 柏 林 的 是 ?	1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0	柏 林 在 哪 个 国 家	1 1 0 0 0 0 0
1	三 星 手 机 i ##91 ##58 玩 什 么 都 卡	1 1 1 1 0 0 0 0 0 0 0 0	三 星 i ##91 ##58 ##p 手 机 屏 换 了 手 机 容 易 卡 机 有 什 么 系 统 可 以 解 决	1 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1	显 卡 风 扇 不 转 . . . ( 机 箱 正 常 放 不 转 . 横 着 放 又 转 了 )	0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0	救 命 . . 电 脑 机 箱 竖 着 放 cpu 风 扇 有 时 不 转	1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
0	我 家 电 脑 能 升 win7 吗 ? 可 以 的 话 最 好 有 升 级 方 法	0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0	周 易 算 命 生 辰 八 字	1 1 0 0 0 0 0 0
0	古 代 一 时 辰 相 当 于 :	1 1 0 1 1 0 0 0 0	瑞 丽 一 时 辰 相 当 于 :	1 1 0 1 1 0 0 0 0
0	葱 和 蜂 蜜 一 起 吃 会 怎 样	0 0 1 1 0 0 0 0 0 0	蜂 蜜 柠 檬 茶 的 制 作 方 法	1 1 1 1 1 0 0 0 0 0
0	墨 鱼 在 水 中 游 泳 的 方 向 是 :	1 1 0 1 1 1 1 0 0 0 0 0	宝 鸡 在 西 安 的 什 么 方 向 ?	1 1 0 1 1 0 0 0 1 1 0
1	夏 有 乔 木 雅 望 天 堂 电 影 百 度 云 资 源 分 享 一 下 啦	0 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0	求 夏 有 乔 木 雅 望 天 堂 电 影 百 度 云 资 源 分 享 , 谢 谢	0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
1	v ##oc ##al ##oid ##3 编 辑 器 度 盘 下 载 地 址	0 0 0 0 0 1 1 1 0 0 0 0 0 0	求 v ##oc ##al ##oid ##3 软 件 下 载 地 址	0 0 0 0 0 0 1 1 0 0 0 0
0	中 星 9 号 的 本 振 频 率 是 多 少 ?	1 1 0 0 0 1 1 0 0 0 0 0 0	中 星 9 号 的 新 闻 稿 频 率 是 多 少 ?	1 1 0 0 0 1 1 1 0 0 0 0 0 0
0	杨 贵 妃 是 哪 个 皇 帝 的 妃 子	1 1 1 0 0 0 1 1 0 0 0	杨 贵 妃 是 哪 个 皇 帝 的 不 怕	1 1 1 0 0 0 1 1 0 0 0
1	红 色 警 戒 2 尤 里 的 复 仇 怎 么 下 载 ?	1 1 1 1 0 1 1 0 0 0 0 0 0 0 0	红 色 警 戒 2 尤 里 的 复 仇 可 以 在 哪 里 下 载	1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
1	港 华 紫 荆 燃 气 具 怎 么 样 ?	0 0 1 1 1 1 1 0 0 0 0	港 华 紫 荆 燃 具 怎 么 样	0 0 1 1 1 1 0 0 0
1	web 前 端 开 发 有 哪 些 技 术 论 文	0 0 0 0 0 0 0 0 1 1 0 0	web 开 发 技 术 和 web 前 端 开 发 技 术 有 何 不 同	0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0
1	手 表 5a ##tm 防 水 指 的 是 多 少 米 ?	1 1 0 0 0 0 0 0 0 0 0 0 0	手 表 的 30 米 防 水 、 50 米 防 水 是 什 么 意 思 啊 难 道 是 指 水 压	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0	大 内 密 探 零 零 发 皇 上 是 那 个 人 演 的	1 1 1 1 1 1 1 1 1 0 0 0 1 1 0	撕 票 风 云 演 高 达 的 那 个 人 是 谁	0 0 1 1 0 0 0 0 0 0 0 0 0
0	天 天 有 喜 当 中 演 白 梅 瑛 的 是 谁	1 1 1 1 0 0 0 0 1 1 0 0 0	天 天 有 喜 里 的 知 画 是 谁 扮 演 的	1 1 1 1 0 0 1 1 0 0 0 0 0
0	《 听 海 》 这 首 歌 谁 是 原 唱 ?	0 0 0 0 0 1 1 0 0 1 1 0	谁 是 “ 泡 沫 ” 的 原 唱	0 0 0 1 1 0 0 0 0
0	亚 热 带 适 合 发 展 什 么 业 ?	1 1 1 0 0 1 1 0 0 0 0	始 建 适 合 发 展 什 么 业 ?	0 0 0 0 1 1 0 0 0 0
0	ps 抠 图 后 有 毛 边 怎 么 处 理 ?	0 1 1 0 0 1 1 0 0 0 0 0	毛 边 头 在 现 在 叫 什 么 具 体 发 型 来 着	1 1 0 0 0 0 0 0 0 0 0 1 1 0 0
1	花 绳 操 教 学 动 作 分 解	1 1 1 1 1 1 1 0 0	健 身 绳 操 的 花 绳 在 那 里 买	0 0 1 1 0 1 1 0 0 0 0
1	党 组 织 在 纪 律 审 查 中 发 现 党 员 有 其 他 违 法 行 为 , 影 响 党 的 形 象 , 应 当 视 情 节 给 予 党 纪 处 分	1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	党 组 织 在 纪 律 审 查 中 发 现 党 员 有 民 法 规 定 的 行 为 应 当 给 予 什 么 . . .	1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0	特 步 是 那 个 地 方 生 产 的	0 0 0 0 0 1 1 1 1 0	冀 是 那 个 地 方	0 0 0 0 0 0
1	听 歌 很 清 楚 , 用 yy 录 音 就 不 清 楚	0 0 0 0 0 0 0 0 1 1 0 0 0 0	为 什 么 我 用 电 脑 录 音 出 来 的 声 音 很 清 晰 , 可 是 我 用	0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0	我 想 做 一 份 标 书 , 有 没 有 什 么 要 注 意 的 ?	0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0	制 作 标 书 应 注 意 的 问 题	1 1 1 1 0 0 0 0 0 0
1	有 谁 用 过 纳 米 补 水 仪 吗 ? 纳 米 补 水 仪 真 有 用 吗	0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0	纳 米 补 水 仪 真 的 那 么 好 吗 为 何 那 么 火 爆	1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1	电 工 , 电 灯 开 关 处 火 线 零 线 都 有 电 。	1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0	插 座 开 关 关 上 零 线 火 线 为 什 么 都 有 电	1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0
1	洗 鞋 和 拖 地 的 感 受 你 知 道 吗 ?	1 1 0 1 1 0 0 0 0 0 0 0 0	洗 鞋 正 确 的 顺 序 是 怎 样 的	1 1 0 0 0 1 1 0 0 0 0
0	多 拉 a 梦 的 别 称 是 什 么	1 1 0 0 0 0 0 0 0 0	哆 啦 a 梦 爱 吃 什 么 ?	0 0 0 0 0 0 0 0 0
1	《 爱 莲 说 》 选 自 哪 儿	0 1 1 1 0 0 0 0 0	《 爱 莲 说 》 选 自 什 么 地 方	0 1 1 1 0 0 0 0 0 0 0
0	谁 知 道 ufo 的 全 称 ?	0 0 0 0 0 1 1 0	谁 知 道 寿 光 的 全 称 ?	0 0 0 1 1 0 1 1 0
0	李 连 杰 第 一 任 妻 子	1 1 1 0 0 1 1 0	李 连 杰 老 婆 叫 什 么	1 1 1 1 1 0 0 0
0	曹 操 的 爸 爸 叫 什 么 名 字 ?	1 1 0 1 1 0 0 0 1 1 0	视 觉 的 爸 爸 叫 什 么 名 字 ?	1 1 0 1 1 0 0 0 1 1 0
1	非 洲 卖 鞋 的 故 事	1 1 0 0 0 0 0	用 营 销 的 观 点 评 价 非 洲 卖 鞋 这 个 故 事	0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0
0	用 你 的 , 应 该 是 , 你 的 , 应 该 是 , 你 的 , 应 该 是 , 造 句	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	造 句 笑 话	1 1 0 0
0	欧 洲 二 战 关 于 集 中 营 的 电 影 产 自 捷 克	0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0	捷 克 老 电 影 毁 灭 的 发 明	1 1 1 1 1 0 0 0 0 0
0	前 两 年 红 过 的 网 络 小 说 狼 牙 作 者 是 …	0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0	狼 牙 中 马 爷 老 婆 的 扮 演 者 叫 什 么	1 1 1 1 0 0 0 0 1 1 1 0 0 0
0	《 十 年 》 这 首 歌 歌 手 是 谁	0 0 0 0 0 1 1 1 1 0 0	《 十 年 》 这 首 歌 丹 江 是 谁	0 0 0 0 0 1 1 1 1 0 0
0	新 江 湾 城 属 什 么 区	0 1 1 1 1 0 0 0	昆 明 董 家 湾 是 那 个 区 的 ?	1 1 1 1 0 0 0 0 0 0 0
1	如 何 让 老 婆 变 的 风 骚 , 可 以 接 受 3p	0 0 0 1 1 0 0 1 1 0 0 0 0 0 0	想 让 老 婆 变 得 风 骚 , 能 接 受 一 些 更 刺 激 的 事 , 怎 么 做 . . .	0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0	奥 拉 朱 旺 是 那 里 人 ?	1 1 1 1 0 0 0 0 0	林 心 如 是 那 的 ?	1 1 1 0 0 0 0
1	联 通 128 ##k 手 机 成 品 卡 ( 普 通 ) 和 128 ##k 白 卡 还 有 64 ##k 白 卡 有 什 么 区 别 ?	1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0	联 通 3g 手 机 卡 中 , 128 ##k 手 机 白 卡 和 128 ##k 手 机 成 品 卡 有 什 么 . . .	0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0
0	美 丽 的 平 度 我 的 家 历 史 论 文	1 1 0 1 1 0 0 0 0 0 0 0	东 北 黑 社 会 老 大 乔 四 怎 么 死 的	1 1 1 1 1 0 0 1 1 0 0 0 0
0	软 化 头 发 能 保 持 多 久	1 1 1 1 0 0 0 0 0	软 化 能 让 头 发 变 直 吗	1 1 0 0 1 1 0 0 0
0	, 手 伸 进 衣 服 里 摸 女 友 的 乳 房 可 以 吗 , 她 会 同 意 吗 , 我 该 怎 样 摸 ?	0 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	乳 房 纤 维 腺 瘤 的 治 疗 问 题	1 1 1 1 1 1 0 0 0 0 0
0	梦 幻 西 游 手 游 如 何 赚 钱 最 快 的 速 度	1 1 0 0 1 1 0 0 0 0 0 0 0 0 0	手 游 帝 国 ol 战 士 加 点	0 0 0 0 0 1 1 0 0
0	福 州 纽 世 现 货 原 油 交 易	1 1 0 0 1 1 1 1 0 0	1 捅 原 油 可 以 加 工 多 少 升 汽 油	0 0 1 1 0 0 1 1 0 0 0 0 0
0	唐 诗 《 宋 将 军 走 好 》	1 1 0 0 1 1 0 0 0	唐 诗 宋 词 元 曲 个 两 首 . 五 言 诗 . 词 . 曲	1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0
1	家 庭 自 制 辣 酱 怎 么 做	1 1 0 0 1 1 0 0 0	如 何 在 家 里 自 制 辣 椒 酱	0 0 0 1 1 0 0 0 0 0
1	我 买 的 二 手 房 供 过 财 神 , 卖 主 走 时 候 把 财 神 请 走 了 , 请 问 我 搬 进 去 时 候 有 什 么 讲 究 吗 ?	0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0	买 的 二 手 房 供 奉 的 佛 菩 萨 和 财 神 爷 没 搬 走 怎 么 办	0 0 1 1 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0
1	植 物 大 战 僵 尸 2 里 更 新 后 冰 豌 豆 和 西 瓜 等 植 物 无 法 通 过 碎 片 收 集 来 换 取 , 其 他 植 物 的 碎 片 也 是 进 阶 用 的 , 难 道	1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0	植 物 大 战 僵 尸 2 更 新 后 不 能 无 限 刷 植 物 碎 片	1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0
0	第 一 台 计 算 机 的 电 子 元 件 以 什 么 为 基 础 ?	0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 1 0	第 一 台 计 算 机 的 工 兵 以 什 么 为 基 础 ?	0 0 0 1 1 1 0 1 1 0 0 0 0 1 1 0
1	小 狗 不 吃 东 西 , 而 且 总 是 呕 吐 , 怎 么 办 。	1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	狗 狗 为 什 么 这 两 天 不 吃 东 西 , 老 是 呕 吐	1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
1	我 国 唯 一 的 两 个 皇 帝 合 葬 在 一 起 的 是 唐 高 宗 跟 :	0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0	我 国 唯 一 的 两 个 皇 帝 合 葬 在 一 起 的 是 唐 高 宗 跟 谁	0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0
1	李 四 光 预 言 四 大 地 震 有 哪 些 ? 有 合 肥 吗 ?	1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0	合 肥 属 于 四 大 地 震 带 么 , 具 体 是 指 哪 些 地 方	1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
1	wps 怎 么 算 百 分 比	0 0 0 0 0 0 0	wps 表 格 百 分 比 怎 么 算 出 来 的	0 1 1 1 1 1 0 0 0 0 0 0
0	第 一 届 亚 欧 会 议 在 何 地 召 开 ?	0 0 0 1 1 1 1 0 0 0 1 1 0	第 一 次 世 界 大 战 后 , 战 胜 国 在 何 地 召 开 分 赃 会 议	1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0
1	关 于 小 型 微 利 企 业 的 认 定 条 件	0 0 1 1 1 1 0 0 0 0 0 0 0	申 请 小 型 微 利 企 业 的 标 准	0 0 1 1 1 1 1 1 0 0 0
0	请 问 一 下 谁 知 道 我 国 最 早 的 诗 歌 总 集 是 什 么 ? 了 解 的 告 诉 下 哟 , 十 分 谢 谢 了 9 ##n	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0	湿 地 一 下 谁 知 道 我 国 最 早 的 诗 歌 总 集 是 什 么 ? 了 解 的 告 诉 下 哟 , 十 分 谢 谢 了 9 ##n	1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0	怎 么 让 大 蒜 头 发 芽	0 0 0 1 1 1 1 0	大 蒜 头 发 芽 了 还 能 不 能 吃 呀 急	1 1 1 1 0 0 0 0 0 0 0 0 0
1	取 保 候 审 后 多 久 会 判 刑	1 1 1 1 0 0 0 0 0 0	取 保 候 审 后 开 庭 后 还 会 判 决 坐 牢 吗	1 1 1 1 0 1 1 0 0 0 0 0 0 0 0
1	天 外 飞 仙 里 的 小 七 是 谁 演 的 啊 ?	0 0 0 0 0 0 1 1 0 0 0 0 0 0	天 外 飞 仙 里 的 小 七 是 哪 个 人 演 的 啊 ?	0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0
0	黄 河 壶 口 瀑 布 位 于 陕 西 与 哪 个 省 之 间 ?	1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0	黄 果 树 瀑 布 位 于 哪 个 省 ?	1 1 1 1 1 0 0 0 0 0 0
0	酒 精 属 于 什 么 物 质	1 1 0 0 0 0 0 0	酒 精 又 叫 什 么 ?	1 1 0 0 0 0 0
0	送 父 母 到 广 西 巴 马 过 冬	0 0 0 0 1 1 1 1 0 0	奥 巴 马 写 的 童 话 叫 什 么	1 1 1 0 0 1 1 0 0 0
0	164 ##9 年 , 被 推 向 断 头 台 的 英 国 国 王 是 谁 ?	0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0	英 国 王 子 大 婚 直 播 吗	0 1 1 1 0 0 1 1 0
0	氯 水 的 颜 色	1 1 0 0 0	氯 水 的 五 香	1 1 0 0 0
0	杭 州 丝 瑞 宝 的 丝 绸 怎 么 样 导 游 带 去 会 被 黑 吗	1 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0	请 教 杭 州 卖 丝 绸 的 大 商 场 。 丝 绸 之 府 , 丝 瑞 宝 , 丝 博 , 丝 绸 世 界 . . .	0 0 1 1 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
0	围 棋 是 哪 个 国 家 发 明 的	0 0 0 0 0 1 1 0 0 0	围 棋 是 哪 个 国 家 布 匿 的	0 0 0 0 0 1 1 1 1 0
1	谁 能 帮 我 找 一 下 a . o . 史 密 斯 热 水 器 说 明 书 ?	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0	史 密 斯 ce ##w ##h + 热 水 器 使 用 说 明 书	1 1 1 0 0 0 0 1 1 1 0 0 0 0 0
1	如 何 让 假 音 唱 出 来 好 听 ?	0 0 0 1 1 1 1 1 0 0 0	假 音 应 该 如 何 唱 才 好 听	1 1 0 0 0 0 0 0 0 0
0	时 崎 狂 三 的 声 优 是 谁 ?	0 0 0 0 0 1 1 0 0 0	凌 波 丽 的 声 优 是 谁 ? ?	1 1 1 0 1 1 0 0 0 0
1	快 乐 大 本 营 代 言 的 游 戏 叫 什 么	0 0 1 1 1 1 1 0 1 1 0 0 0	快 乐 大 本 营 新 代 言 的 游 戏 叫 什 么	0 0 1 1 1 0 1 1 0 1 1 0 0 0
0	比 萨 城 斜 塔 来 自 哪 里 ? ?	1 1 0 1 1 0 0 0 0 0 0	比 萨 斜 塔 是 用 什 么 建 筑 材 料 建 成 ?	1 1 1 1 0 0 0 0 1 1 1 1 0 0 0
0	鸿 雁 歌 词 是 什 么 ?	1 1 1 1 0 0 0 0	杭 州 鸿 雁 开 关 插 座	1 1 1 1 0 0 0 0
1	今 天 , 天 天 向 上 唱 的 那 首 粤 语 《 朋 友 》 原 唱 是 谁	0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0	今 天 , 天 天 向 上 唱 的 那 首 粤 语 《 朋 友 》 的 原 唱 叫 什 么	0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0
0	蜀 绣 是 谁 唱 的 啊	1 1 0 0 0 0 0	泡 沫 是 谁 唱 的 啊 ? ?	1 1 0 0 0 0 0 0 0
0	林 俊 杰 父 母 是 哪 里 人	1 1 1 1 1 0 0 0 0	林 俊 杰 生 日 ?	1 1 1 1 1 0
1	网 络 游 戏 一 级 代 理 , 二 级 代 理 , 区 域 代 理 分 别 是 什 么 ?	1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0	什 么 是 一 级 代 理 二 级 代 理	0 0 0 1 1 1 1 1 1 0 0
1	假 如 给 我 三 天 光 明 内 容 简 介	0 0 0 0 0 0 1 1 0 0 0 0	《 假 如 给 我 三 天 光 明 》 简 介 ( 主 要 内 容 )	0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0
0	马 琳 之 战 孙 膑 用 的 什 么 计	1 1 1 1 1 1 0 0 0 0 0	马 琳 浮 力 孙 膑 用 的 什 么 计	1 1 1 1 1 1 0 0 0 0 0
0	护 照 是 空 白 的 情 况 下 , 去 哪 些 国 家 会 比 较 容 易 得 到 签 证 。	1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0	越 南 护 照 及 签 证 办 理	1 1 1 1 0 0 0 0 0
1	柯 南 真 人 版 的 男 主 角 是 ?	1 1 1 1 1 0 1 1 1 0 0	柯 南 真 人 版 的 男 主 角 是 哪 个 演 员 ?	1 1 1 1 1 0 1 1 1 0 0 0 0 0 0
1	普 通 话 等 级 划 分	1 1 1 1 1 0 0	普 通 话 等 级 分 数 划 分	1 1 1 1 1 1 1 0 0
1	天 书 奇 谈 110 级 装 备 制 作 材 料	1 1 0 0 0 0 1 1 0 0 0 0	天 书 奇 谈 里 面 制 作 装 备 的 材 料 哪 里 弄 啊 谢 谢 了 , 大 神 帮 忙 啊	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0
1	《 天 才 在 左 疯 子 在 右 》 这 本 书 属 于 心 理 学 吗 ?	0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0	说 说 你 对 《 天 才 在 左 疯 子 在 右 》 这 本 . . .	0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0
1	无 线 路 由 器 的 作 用 是 什 么	1 1 1 1 1 0 0 0 0 0 0	无 线 路 由 的 作 用 是 什 么	1 1 1 0 0 0 0 0 0 0
0	生 理 盐 水 的 溶 质 是 什 么	1 1 1 1 0 1 1 0 0 0	生 理 盐 水 的 硅 谷 是 什 么	1 1 1 1 0 1 1 0 0 0
0	南 美 州 与 北 美 州 的 分 界 线 是 什 么 ?	1 1 1 0 0 1 1 0 1 1 1 0 0 0 0	白 令 海 峡 是 北 美 州 和 哪 个 洲 的 分 界 线 ? ? ?	1 1 1 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0
1	匀 加 速 聂 玉 声 是 否 合 法	0 0 0 1 1 1 0 0 0 0	匀 加 速 聂 玉 声 诈 骗 犯	0 0 0 1 1 1 0 0 0
1	13 . 简 述 操 作 系 统 的 主 要 作 用 和 功 能 。	0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0	操 作 系 统 的 主 要 功 能	1 1 1 1 0 0 0 0 0
0	湛 江 冬 季 适 合 盖 什 么 被 子 ?	1 1 1 1 0 0 0 0 0 1 1 0	晒 被 子 的 味 道 就 是 太 阳 的 味 道 吗	0 0 0 0 1 1 0 0 1 1 0 1 1 0
0	红 米 note ##3 全 网 通 高 配 版 是 双 卡 吗	1 1 0 0 0 0 0 0 0 0 0 1 1 0	红 米 播 放 歌 词 慢 怎 么 办 跪 求 答 案 前 不 久 买 了 台 红 米 可 是 今 天 一 . . .	1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
0	海 关 舱 单 指 的 是 什 么	1 1 0 1 1 0 0 0 0	关 于 舱 单 信 息 的 问 题	0 0 1 1 1 1 0 0 0
